"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000118690360835599,-0.75628604397401,0.171,0.291,1,"5","TCEA2"
0.000119088934773184,-0.470554674318439,0.618,0.704,1,"5","PMP22"
0.000120107656916128,-0.640713537860708,0.3,0.425,1,"5","ENC1"
0.000121255705661374,-0.766869750122934,0.276,0.4,1,"5","HYAL2"
0.000121355148064561,0.656503812469028,0.313,0.204,1,"5","CMPK2"
0.000121408896848081,-0.817323359265701,0.184,0.306,1,"5","MOCS2"
0.000121605952314661,-0.632688167486371,0.272,0.399,1,"5","MTSS1"
0.000121877921428616,-0.552006110361585,0.484,0.58,1,"5","ACAT1"
0.000122498784938071,-0.850644643170605,0.194,0.316,1,"5","PIK3R3"
0.000124170411017501,-1.11695073294436,0.147,0.261,1,"5","A4GALT"
0.000128885748359044,-1.43746482923467,0.069,0.168,1,"5","LRRN4CL"
0.000128932997422532,-1.21912764988066,0.115,0.226,1,"5","CACNA1H"
0.000129873822171943,-1.18645878387622,0.12,0.232,1,"5","ABCB5"
0.000131887071290897,0.495955118446307,0.507,0.386,1,"5","TGFBR1"
0.000134888416832033,-1.54313914067111,0.051,0.143,1,"5","OXCT1"
0.000136082896829284,-1.08692725962857,0.134,0.245,1,"5","PLAT"
0.000136610455629769,-1.11692077204573,0.581,0.656,1,"5","IGHG1"
0.0001369270808628,-0.853434526000825,0.18,0.302,1,"5","MPP7"
0.000136962246949028,-0.576185724927106,0.373,0.49,1,"5","BOK"
0.000140333097221624,0.599114887127875,0.406,0.283,1,"5","GLMP"
0.000141034548881973,1.03430610927537,0.161,0.085,1,"5","KCP"
0.00014130772363396,0.500922031231441,0.461,0.343,1,"5","KCTD5"
0.000142195242069825,-1.00629001923128,0.115,0.227,1,"5","ADAM12"
0.00014251111252234,-0.322544458528653,0.88,0.911,1,"5","NAPSA"
0.000143708293114077,0.653111914894958,0.29,0.185,1,"5","SERPINB8"
0.000144153038752796,-0.821615395555819,0.147,0.265,1,"5","GJC1"
0.000145347662265351,-1.27650694283298,0.258,0.383,1,"5","IGLC1"
0.00014656099255582,-0.783317247629837,0.221,0.342,1,"5","ARHGAP23"
0.000149617963253673,0.638316841209901,0.424,0.306,1,"5","SLC25A24"
0.000150725214906494,-1.91614784021999,0.041,0.129,1,"5","MTUS2"
0.000150727310646714,-0.60071581409928,0.355,0.475,1,"5","ASS1"
0.000152169944523396,-0.63667672910551,0.35,0.471,1,"5","PCGF2"
0.000153079695373927,1.18248967578466,0.161,0.087,1,"5","LGALS9C"
0.000154326867689393,-0.987818125971868,0.147,0.258,1,"5","NCS1"
0.000154412255506559,0.349325997815419,0.65,0.528,1,"5","DNAJC5"
0.000155752829657123,0.600968142640295,0.493,0.391,1,"5","SLC43A2"
0.000156221811274555,0.435062776261364,0.567,0.451,1,"5","JPT1"
0.000158634626151944,0.66690676908174,0.378,0.263,1,"5","PLXNA3"
0.000162416339067037,0.973987849956652,0.147,0.074,1,"5","KMO"
0.000162552133421802,0.366351052688946,0.705,0.615,1,"5","PLEKHM2"
0.000164973033635884,0.911395332071995,0.244,0.152,1,"5","CCDC154"
0.000165068288444253,-0.568591348439366,0.382,0.519,1,"5","GNA11"
0.000165182893884229,0.470360565548898,0.429,0.298,1,"5","LYL1"
0.000167189015168613,0.416345677939958,0.673,0.547,1,"5","ATP6V1E1"
0.000168325125267568,-0.958282123392631,0.129,0.241,1,"5","TRIM45"
0.000168475667929013,-0.378148161839851,0.677,0.767,1,"5","ETS1"
0.000169901938904311,-1.03958770015262,0.111,0.221,1,"5","PLCB4"
0.000170014494406057,-0.657823202752847,0.336,0.455,1,"5","ELK3"
0.000170577627777517,0.455390381044279,0.498,0.362,1,"5","EDEM2"
0.000174708695467597,-0.714097652316983,0.364,0.471,1,"5","SYNPO"
0.000175775697792831,-1.56844749716062,0.037,0.122,1,"5","C8orf88"
0.000175923801285798,-0.518276196627966,0.41,0.535,1,"5","SEPTIN10"
0.000177325671992922,-0.420189110493606,0.622,0.712,1,"5","ECHDC2"
0.000177389849240348,0.677954302046975,0.332,0.229,1,"5","PNP"
0.000177763969915887,-0.904427979815779,0.23,0.339,1,"5","HDAC9"
0.00017813035374781,0.284876521873598,0.728,0.615,1,"5","RIN3"
0.000179950305892336,-1.04068313883329,0.152,0.26,1,"5","ARMCX2"
0.000180091929208542,-0.751695830250404,0.263,0.381,1,"5","RRAS2"
0.000181344791275328,0.313876907600457,0.788,0.675,1,"5","TMBIM1"
0.000184365511020626,-1.02106518505276,0.111,0.222,1,"5","OLFML1"
0.000185675221224418,0.866884502849473,0.166,0.088,1,"5","C11orf45"
0.000189007591691086,0.43098245164534,0.571,0.45,1,"5","ASAP1"
0.000189949670186462,-1.27090358524616,0.111,0.212,1,"5","RANBP3L"
0.000190675650374563,-0.534528976693076,0.364,0.507,1,"5","ZNF280D"
0.000190809802141099,0.728597427166568,0.336,0.234,1,"5","IKBKE"
0.000191157586749485,-1.18569306581506,0.092,0.196,1,"5","RNF180"
0.000191178787543348,-1.08836248171375,0.143,0.25,1,"5","FLT4"
0.000191391629321742,-1.32396033972217,0.088,0.186,1,"5","ADAMTS10"
0.00019243783915645,0.259058715030224,0.885,0.841,1,"5","PLXND1"
0.000192785222730207,-0.677812606532058,0.332,0.441,1,"5","ADD3"
0.000193112318223575,-1.9388785262743,0.028,0.106,1,"5","PMEL"
0.000194192576867341,-0.264978306576437,0.912,0.923,1,"5","MORF4L1"
0.000197600597763833,-0.661711383356285,0.221,0.345,1,"5","MAGEF1"
0.000204862984247659,0.501641336454792,0.47,0.353,1,"5","TTC7A"
0.000206367810468325,0.517658630940398,0.461,0.344,1,"5","VAV1"
0.000207634127014073,0.434190110067634,0.576,0.445,1,"5","SPRED1"
0.000208367527895314,-1.01834592544238,0.092,0.196,1,"5","SPEF2"
0.000210647485972633,-0.488855316881887,0.406,0.54,1,"5","FAM3A"
0.00021065135483792,-1.0673830911519,0.101,0.206,1,"5","GREB1"
0.000213053202595375,-0.626623634454787,0.304,0.422,1,"5","DCUN1D4"
0.000213956727573814,-0.505069432461723,0.493,0.588,1,"5","VGLL4"
0.000214111756989693,-0.894799605529186,0.175,0.291,1,"5","ZNF512B"
0.000214320443629495,-0.738884819204939,0.263,0.379,1,"5","PELO"
0.000218883734377311,0.361418480531145,0.788,0.722,1,"5","H2AFY"
0.000220464711233935,-0.676355344019639,0.263,0.38,1,"5","PCOLCE"
0.000222805242018124,-0.463745636567084,0.475,0.588,1,"5","SYNE1"
0.000223253279044569,-0.298662890185839,0.825,0.849,1,"5","CEBPD"
0.000224496921283226,-1.08599290993625,0.124,0.231,1,"5","ADRA1A"
0.000226138589262204,0.931602073336634,0.143,0.072,1,"5","METTL1"
0.00022665937770728,-0.681850387492884,0.23,0.349,1,"5","KAT6B"
0.000228841743842308,-0.346018550562805,0.995,0.988,1,"5","SLPI"
0.000229098437388656,-1.0709278615875,0.171,0.277,1,"5","SSC5D"
0.000229346800035461,1.03671175181213,0.106,0.047,1,"5","ACOT4"
0.000229577258782422,-0.868508980766369,0.152,0.27,1,"5","MYLIP"
0.000231774447365999,-0.500395600135964,0.512,0.605,1,"5","OSBPL8"
0.00023327006070602,-0.92557085532197,0.115,0.224,1,"5","MICALL2"
0.0002335239949827,-0.761191360823897,0.203,0.319,1,"5","S1PR1"
0.000237504713082794,-0.381332414588864,0.581,0.665,1,"5","CYTH2"
0.000245924994870532,0.580361222026682,0.396,0.289,1,"5","ANKRD28"
0.00024643308463863,0.291676395094699,0.705,0.576,1,"5","MPEG1"
0.000248044429508536,-0.779136116750743,0.143,0.258,1,"5","PATZ1"
0.000248096924723449,-0.837413758577153,0.171,0.285,1,"5","C1orf115"
0.000251638485471852,-0.623056284877018,0.336,0.449,1,"5","NR3C2"
0.000252011626236641,-0.701527984952616,0.327,0.455,1,"5","SLCO2A1"
0.000252306466925703,-0.737875052298015,0.217,0.337,1,"5","EFCC1"
0.000252589972037763,0.334600645970623,0.659,0.558,1,"5","RAB4B"
0.000252850464521925,-0.809523436093057,0.253,0.371,1,"5","OLFML3"
0.000253612580149245,0.503499579777739,0.488,0.381,1,"5","AP5Z1"
0.000254841779067341,-0.764642312253247,0.249,0.357,1,"5","CPED1"
0.000254951102148909,-0.739689709525331,0.221,0.338,1,"5","CRTAC1"
0.000255482998277193,0.908218059027915,0.166,0.09,1,"5","LOXL3"
0.000255852708418332,0.408033026953268,0.636,0.51,1,"5","DPYD"
0.00025820904710224,0.442620376237013,0.507,0.383,1,"5","SH2B3"
0.000261219205841493,-0.461414760120163,0.581,0.65,1,"5","UTRN"
0.000261442542228894,-0.985705714282922,0.161,0.269,1,"5","PRLR"
0.000262870944367557,-0.434879355669903,0.599,0.691,1,"5","IL7R"
0.000264201100818531,0.427908504919707,0.512,0.393,1,"5","MTLN"
0.000265042381760091,-0.846257951089858,0.263,0.372,1,"5","SAMD3"
0.000265124451299145,-1.39870730021883,0.055,0.145,1,"5","GNB3"
0.00026645352722653,-0.565237823489081,0.392,0.506,1,"5","GIMAP5"
0.00026691037238293,-0.989203058894753,0.166,0.274,1,"5","FSCN1"
0.000267155637721717,-1.07293627125261,0.12,0.224,1,"5","CACHD1"
0.000267525113549135,-0.609318580139644,0.313,0.425,1,"5","ANK3"
0.000270515765881451,-0.720384506963919,0.198,0.322,1,"5","LBR"
0.000271322902327377,-0.861665849165374,0.175,0.29,1,"5","ISLR"
0.000271958133049711,0.59397149723217,0.341,0.235,1,"5","CYB561D2"
0.000272340671925747,-0.647330333864273,0.29,0.407,1,"5","DMWD"
0.000272614215406093,-0.393068338272597,0.76,0.805,1,"5","RHOB"
0.000274400814418282,-0.589972190180917,0.341,0.459,1,"5","TMEM263"
0.000274528416843472,0.437721879503257,0.502,0.387,1,"5","RIOK3"
0.000274896957367041,-1.09200318744716,0.106,0.207,1,"5","LCLAT1"
0.000275964714091827,-0.856266101603692,0.184,0.301,1,"5","SVEP1"
0.000276190804851486,-0.415058079815877,0.392,0.522,1,"5","RAI14"
0.000276885847324043,-0.568730100094417,0.382,0.487,1,"5","SHANK3"
0.000278171735181571,-0.720383756123271,0.286,0.406,1,"5","ERRFI1"
0.000282222607034504,0.459512277906692,0.594,0.472,1,"5","CLN3"
0.000282293660660314,-0.350565268404005,0.636,0.734,1,"5","EEF1D"
0.000285303777848449,0.254462383145372,0.88,0.825,1,"5","ATP5MF"
0.000286061576547614,-0.545770508454144,0.373,0.491,1,"5","PTPRF"
0.000294767637869574,-0.953318192110576,0.152,0.26,1,"5","TEAD3"
0.000296936579377405,-0.482170348513559,0.53,0.585,1,"5","ZNF638"
0.000298464289116996,0.37694385195158,0.659,0.555,1,"5","ARHGAP31"
0.000299030240894136,-0.698854971669878,0.336,0.446,1,"5","SHE"
0.000299924993112169,0.537104199383506,0.429,0.316,1,"5","MTHFS"
0.000305469782056774,-0.768929802313731,0.217,0.33,1,"5","MEIS1"
0.000306808146644622,-1.39826748078297,0.092,0.186,1,"5","SPTB"
0.000308424265647121,0.267378428917166,0.857,0.795,1,"5","ALDH3A2"
0.000308659213720844,-0.789299212184398,0.212,0.327,1,"5","C14orf132"
0.000311094075488194,-0.779104504057429,0.258,0.372,1,"5","BICD1"
0.000311664003215796,-0.93606769714461,0.12,0.221,1,"5","DMKN"
0.000312253349527747,0.934326266282393,0.129,0.064,1,"5","IPO7"
0.000313273669239408,-0.590324875876214,0.442,0.543,1,"5","DKK3"
0.000313785691473084,0.870693892635347,0.18,0.101,1,"5","SLC16A6"
0.000313970562677246,-0.536856003819791,0.47,0.574,1,"5","ASXL1"
0.000315205435192755,0.470893594621418,0.553,0.444,1,"5","ACER3"
0.000316564705980896,-1.47055669523488,0.051,0.137,1,"5","GPX8"
0.000317475456545683,-1.73702878180219,0.037,0.116,1,"5","PPP1R1A"
0.000319374708472521,-0.424171764213922,0.507,0.603,1,"5","SENP6"
0.000322499336155404,0.260934915701744,0.843,0.744,1,"5","PSMB2"
0.000327549631033656,-0.813057261667419,0.115,0.223,1,"5","NT5E"
0.000329247786674202,-0.745430312237404,0.267,0.368,1,"5","OAF"
0.000331162095553036,-0.708295791545611,0.29,0.398,1,"5","TCEAL1"
0.000331476736598042,-1.03314298590482,0.134,0.234,1,"5","PDPN"
0.000332898070453639,-0.601653018123437,0.355,0.465,1,"5","TMEM184B"
0.000334764705331156,0.612050654546617,0.359,0.252,1,"5","DOK1"
0.000338063025801983,-1.00254797114593,0.092,0.191,1,"5","FNBP1L"
0.000340347853356919,-0.777458593747141,0.217,0.328,1,"5","ATP9A"
0.000340415010175933,-0.512759836506654,0.364,0.491,1,"5","SATB1"
0.000340651410000874,0.568643848108183,0.438,0.33,1,"5","SNTB1"
0.000342363886852984,-0.768612114357119,0.171,0.282,1,"5","SEC31B"
0.000342953951002218,-0.987544241501027,0.157,0.261,1,"5","GAS1"
0.000346121390169547,-0.493304002004246,0.373,0.506,1,"5","ITPKB"
0.000347241886279631,-0.814757463645196,0.189,0.304,1,"5","NFIL3"
0.000347303428169865,0.328667227545631,0.853,0.809,1,"5","COX5A"
0.000347993832646803,-0.588538448548875,0.332,0.449,1,"5","SLC25A25"
0.000348924475371158,-0.937540699190891,0.157,0.263,1,"5","COL15A1"
0.000351748617068522,-0.658647439615287,0.29,0.404,1,"5","KANK3"
0.000351889769303278,0.589974220578648,0.327,0.218,1,"5","TMEM104"
0.000353388993858718,-0.344815635029501,0.682,0.763,1,"5","NDUFS5"
0.00035341081616817,-0.46477961030528,0.571,0.657,1,"5","ANKRD36C"
0.00035355363551939,0.372204090929206,0.594,0.476,1,"5","CD82"
0.00035466874577268,-0.34808225578167,0.659,0.747,1,"5","FAM193B"
0.000358787978210344,0.495212769958332,0.392,0.277,1,"5","MOSPD2"
0.000358860920373482,-0.713350812420048,0.235,0.351,1,"5","COPS8"
0.000360471729822774,0.478833803830739,0.498,0.383,1,"5","KIFC3"
0.000361123774067992,-0.519709427847991,0.553,0.629,1,"5","TES"
0.000362528271282631,0.253530526482407,0.839,0.742,1,"5","CTDNEP1"
0.000367264519709868,-1.03965664292181,0.101,0.204,1,"5","STMN3"
0.000369336477077154,-0.883177294957796,0.106,0.21,1,"5","B3GALNT2"
0.000369527298209094,0.825083936784831,0.157,0.085,1,"5","ZBTB7C"
0.000370014378317703,-0.882600444152517,0.194,0.303,1,"5","TSPAN2"
0.000371074489422327,-1.21864853849136,0.101,0.195,1,"5","DDR2"
0.000373557872029613,0.707878517127591,0.346,0.249,1,"5","FCGR3B"
0.000374078952916577,-0.768027711411524,0.212,0.322,1,"5","FILIP1"
0.000376025017523701,-0.672609445556774,0.318,0.426,1,"5","MIB1"
0.000381691994255168,-0.613213666006036,0.382,0.487,1,"5","NKD2"
0.000382387599684263,-0.660501477050587,0.189,0.299,1,"5","CERCAM"
0.000384029075090949,0.393116657743729,0.521,0.414,1,"5","DOCK5"
0.000385319381812389,-0.260754854172231,0.903,0.909,1,"5","USP22"
0.000385361805587243,-1.54318405420336,0.046,0.128,1,"5","FBXL22"
0.000389642741632506,0.514853521763452,0.355,0.247,1,"5","TAGAP"
0.000394616673169092,-0.290191684340097,0.71,0.758,1,"5","ADD1"
0.000395693614626755,-0.252794069536491,0.917,0.938,1,"5","FUS"
0.000396550971525956,-0.749649720761412,0.203,0.312,1,"5","ZNF385B"
0.000396922114007583,-0.579939603729095,0.382,0.489,1,"5","BIN1"
0.000397955234987684,0.840115742620104,0.171,0.095,1,"5","CAMKK1"
0.000399505948028526,-0.812149323880765,0.143,0.251,1,"5","RRAD"
0.000400230206417701,-0.532763701755437,0.406,0.527,1,"5","JAK1"
0.000402746751787345,-0.706936669153213,0.207,0.318,1,"5","BCL2L11"
0.000405696085182757,-0.702690615973485,0.194,0.314,1,"5","RBM10"
0.000405964534721073,-0.39763180798283,0.594,0.682,1,"5","ILK"
0.000406844591586515,0.331781726745898,0.77,0.676,1,"5","SSBP3"
0.000408207482911394,-0.893997582357582,0.157,0.266,1,"5","NKD1"
0.000408601851270356,-0.620614067175318,0.244,0.359,1,"5","CDC42EP5"
0.000410391141240431,-1.00364615970496,0.147,0.249,1,"5","PFN2"
0.000411274981888914,-0.408966570508293,0.447,0.561,1,"5","SEPTIN7"
0.000411862465052556,-0.577513192038741,0.438,0.515,1,"5","ZNF532"
0.000412734290136081,-0.954852656911781,0.097,0.199,1,"5","DCBLD2"
0.000413594322069983,-0.836128517043739,0.189,0.299,1,"5","ARHGEF25"
0.00041567989107372,-1.07803405763559,0.124,0.223,1,"5","CDC42EP2"
0.00041717518203264,-0.663551695942052,0.35,0.446,1,"5","BCAR1"
0.000417748884860252,0.394296572273235,0.604,0.512,1,"5","CXCL9"
0.000420381123680425,0.468430648452593,0.604,0.498,1,"5","RNPEP"
0.000423659979697473,-0.909282323164742,0.157,0.262,1,"5","CADPS2"
0.000424377274699205,0.555391860110205,0.507,0.386,1,"5","KIAA0513"
0.000426643461715818,-0.365759211550538,0.488,0.617,1,"5","LIMCH1"
0.000427329292674318,-0.861131624016625,0.235,0.337,1,"5","RHOJ"
0.000429322414652344,0.329492114359391,0.65,0.54,1,"5","ADCY7"
0.000432061317194424,-1.60376577329134,0.055,0.138,1,"5","CNTN1"
0.000434112061607037,0.762485518726408,0.189,0.109,1,"5","SDHAF4"
0.000434164793992073,-1.15665427467456,0.088,0.182,1,"5","OLFML2B"
0.000437406069226057,-0.826802086456164,0.272,0.376,1,"5","COX4I2"
0.000437996027048154,-0.528929099857786,0.433,0.54,1,"5","PMF1"
0.000439275023822927,-0.745507485863054,0.212,0.327,1,"5","NEXN"
0.000442782797238053,-0.600824610026107,0.203,0.321,1,"5","TSPOAP1"
0.000444838322923796,-0.494873184421845,0.433,0.529,1,"5","APBB2"
0.000445153329734911,0.439377149983342,0.507,0.398,1,"5","LSM10"
0.000447353655536391,0.811623621085243,0.217,0.132,1,"5","NLN"
0.000449181204747375,-0.577923657130007,0.309,0.434,1,"5","ADAM19"
0.000453108828699303,-0.552958896785452,0.438,0.532,1,"5","SLC12A4"
0.000456810191485989,0.363446749563514,0.562,0.418,1,"5","FES"
0.000459612188342018,0.364922332257706,0.631,0.511,1,"5","TRIM26"
0.000463710779051225,-0.776995159790156,0.226,0.328,1,"5","EFEMP1"
0.000464532306682423,0.728696068729504,0.24,0.152,1,"5","TMEM51"
0.000466624549861595,-0.442806714704569,0.479,0.592,1,"5","UACA"
0.000469787471385087,0.435975553524153,0.576,0.461,1,"5","TMED5"
0.000470878978251187,-0.515074518205537,0.553,0.628,1,"5","VEGFA"
0.00047090698913586,-0.521635451356226,0.355,0.477,1,"5","DOCK9"
0.000471695794661659,0.720324410852421,0.267,0.176,1,"5","PLAU"
0.000474312934621383,0.28962054939047,0.779,0.694,1,"5","TNFRSF14"
0.000475197771075165,0.430406804863812,0.622,0.513,1,"5","MAPKAP1"
0.000478885192648849,-1.37674877192602,0.055,0.139,1,"5","NPAS3"
0.000487248186203372,-0.498919922239948,0.424,0.535,1,"5","IFITM1"
0.000487279994078446,0.400966572276705,0.613,0.513,1,"5","NAA20"
0.000492551305450807,-0.944162517147135,0.101,0.202,1,"5","NFASC"
0.000496264280329881,-0.733546009677419,0.161,0.269,1,"5","MPDZ"
0.00049853742848619,-0.806842936531556,0.18,0.285,1,"5","WDR27"
0.00049977244165508,0.273912800125777,0.922,0.865,1,"5","CCNL1"
0.00050219544440426,0.523839549644939,0.355,0.245,1,"5","PTPMT1"
0.000502296264817731,-0.610878225051136,0.346,0.452,1,"5","NDRG1"
0.000502439443268744,-0.636387078324615,0.23,0.351,1,"5","RALGAPB"
0.000508782452311735,-0.794465834721507,0.157,0.264,1,"5","EFEMP2"
0.000510671749645352,-1.10371686242662,0.092,0.185,1,"5","MAPK11"
0.000512295281916833,-0.628074119834716,0.272,0.382,1,"5","ARHGEF38"
0.000513274381611237,-1.00218443523213,0.083,0.177,1,"5","TULP3"
0.000514308988424387,0.623489640880727,0.341,0.24,1,"5","CLEC4A"
0.000516468056159689,1.05081649169174,0.147,0.08,1,"5","GNB1L"
0.000516472987256942,0.38673463368781,0.631,0.491,1,"5","NCOA4"
0.000518550416856886,-0.542013173074567,0.253,0.38,1,"5","GANC"
0.000519197886355551,-1.00060380127957,0.124,0.224,1,"5","LEF1"
0.000524167273056234,-1.40599448286809,0.078,0.165,1,"5","GFRA1"
0.000531556479466651,-0.610631112653892,0.313,0.436,1,"5","ABCA8"
0.000531604644082607,-0.621062111428704,0.295,0.409,1,"5","PACS1"
0.000533564867506671,-0.843444076169502,0.212,0.321,1,"5","JAM3"
0.000534725762550698,-1.18223549521873,0.078,0.168,1,"5","FLNC"
0.000536330802452824,0.623232393066506,0.295,0.197,1,"5","BBC3"
0.000537249362030944,-0.498217859695685,0.41,0.511,1,"5","LDLR"
0.000538555577503301,-1.04307629875731,0.143,0.239,1,"5","PKDCC"
0.000540127256572545,0.547791259945666,0.387,0.276,1,"5","MOSPD1"
0.000541054296716488,0.533864484621446,0.369,0.267,1,"5","CD274"
0.000541771153773154,-0.427815575547612,0.488,0.594,1,"5","VAMP2"
0.000542171142947113,0.687862100686169,0.332,0.236,1,"5","GPR65"
0.000545740653180467,-0.701776276051681,0.235,0.347,1,"5","PWWP3A"
0.000546810078429224,-0.584500381704577,0.221,0.337,1,"5","SLC25A4"
0.000547198723510596,-0.523633534337279,0.484,0.553,1,"5","SMARCB1"
0.000547270803939835,-0.369307515786023,0.544,0.648,1,"5","CRTAP"
0.000547642744721054,0.4405893544167,0.488,0.369,1,"5","TRMT2A"
0.000548218715809237,-0.637744103855367,0.406,0.497,1,"5","MMP11"
0.000549401874875612,-0.77573788913989,0.212,0.322,1,"5","DAB2IP"
0.000553008481982151,1.27225147486361,0.106,0.051,1,"5","LILRB4"
0.000554320234824482,-0.32963089584877,0.687,0.771,1,"5","ATXN10"
0.000555912981061231,-0.682257031921421,0.207,0.321,1,"5","YIPF2"
0.000557196116140256,-1.07988255853023,0.088,0.181,1,"5","NXPH3"
0.000559624933197587,-1.07049105246007,0.101,0.197,1,"5","SYNJ2"
0.000559956182110599,-1.22102680992468,0.065,0.151,1,"5","COL7A1"
0.000562377532852962,-0.417119053544549,0.581,0.642,1,"5","KDELR2"
0.000563424624468628,0.536078212585132,0.323,0.218,1,"5","EIF4EBP1"
0.000564257135418853,0.646543485177258,0.346,0.244,1,"5","ABI3"
0.000567146172748326,-0.666615113594337,0.327,0.427,1,"5","MET"
0.000567680844054211,-0.623062910585947,0.295,0.404,1,"5","RTL8C"
0.000568930500713386,-0.344454057850716,0.599,0.678,1,"5","PILRB"
0.000569633698864844,-0.822179355706943,0.184,0.292,1,"5","ALDH1B1"
0.000569752997806678,-1.21211662023931,0.065,0.15,1,"5","IRS1"
0.000575932921330725,-0.417787878700378,0.47,0.58,1,"5","RMND5A"
0.00058066479989649,0.470503229989304,0.576,0.478,1,"5","TBC1D9"
0.00058348410510243,-0.636348102348488,0.304,0.418,1,"5","CAVIN3"
0.000587955786107794,0.510340111205768,0.502,0.397,1,"5","CORO7"
